ts_year,model,te_true,te_hat,error
1900,dml,15.259624071648956,15.069614415026866,-0.1900096566220899
1901,dml,15.434414244466995,14.83899414099677,-0.5954201034702251
1902,dml,15.280299661917708,14.893700218938827,-0.3865994429788806
1903,dml,15.193087927276112,14.97132893238669,-0.22175899488942186
1904,dml,15.411729677182235,14.786983895440251,-0.6247457817419839
1905,dml,14.945983930400846,14.626902041580935,-0.31908188881991073
1906,dml,14.973209814329385,14.88966902875324,-0.08354078557614564
1907,dml,15.458947108088111,14.718506761116892,-0.7404403469712193
1908,dml,15.361049659102472,14.731767312566564,-0.6292823465359074
1909,dml,15.288571910404826,14.657588577750001,-0.6309833326548251
1910,dml,15.39682108216846,14.49031860543196,-0.9065024767364989
1911,dml,15.417733353765005,14.780357500562765,-0.63737585320224
1912,dml,15.218065192179186,14.349789028490068,-0.8682761636891172
1913,dml,15.580555929407145,14.598259899306075,-0.9822960301010699
1914,dml,15.760106404622727,14.66532336167226,-1.0947830429504677
1915,dml,15.71964730614039,14.87109333283588,-0.8485539733045098
1916,dml,15.728038471031018,14.691862752487896,-1.036175718543122
1917,dml,15.744727400404942,14.782461544332339,-0.9622658560726034
1918,dml,15.986620456812236,14.73216945227278,-1.2544510045394563
1919,dml,16.096643283684227,15.043689688799539,-1.0529535948846878
1920,dml,16.332422485829238,14.899835904997069,-1.4325865808321687
1921,dml,15.858244750605847,14.744156381284375,-1.1140883693214718
1922,dml,16.10270522570258,14.9270477420401,-1.1756574836624782
1923,dml,16.546905017262958,15.272564396784839,-1.2743406204781191
1924,dml,16.213437351821636,14.933235233991052,-1.2802021178305836
1925,dml,16.534798728197366,14.980136038400207,-1.5546626897971585
1926,dml,17.008008853227814,15.205023622989247,-1.8029852302385674
1927,dml,16.736100339576872,15.17443738456511,-1.5616629550117622
1928,dml,16.974499082824483,15.228662950607744,-1.7458361322167395
1929,dml,17.381310991842916,15.458385792409658,-1.9229251994332586
1930,dml,17.620130970236932,15.7524813155283,-1.8676496547086323
1931,dml,17.338381954630737,15.772541969681845,-1.5658399849488926
1932,dml,17.545158218035834,15.719753065544447,-1.8254051524913866
1933,dml,17.691749703251183,15.888259275563113,-1.8034904276880699
1934,dml,17.979435735133304,16.346964690094612,-1.6324710450386917
1935,dml,18.39422836645221,16.444470359278856,-1.9497580071733545
1936,dml,18.599742725753334,16.771228741244627,-1.8285139845087066
1937,dml,18.153140923009254,16.34315863834819,-1.8099822846610643
1938,dml,18.620975945196015,16.939802660442517,-1.6811732847534984
1939,dml,18.776000816818428,17.1958390351498,-1.5801617816686289
1940,dml,19.254473429803294,17.35278274793812,-1.9016906818651726
1941,dml,19.44625825181576,17.640396216223333,-1.8058620355924262
1942,dml,19.423791740369044,17.813939686719323,-1.6098520536497212
1943,dml,19.830911776156338,17.730823084843784,-2.1000886913125534
1944,dml,19.967125568445297,17.665982065394463,-2.3011435030508345
1945,dml,20.479698606075964,18.167195856674713,-2.3125027494012507
1946,dml,20.3786076316641,18.24625761835024,-2.132350013313861
1947,dml,20.627134667375234,18.753695308761685,-1.873439358613549
1948,dml,20.588943178399937,18.572338392550193,-2.0166047858497436
1949,dml,21.648490039111127,19.603065399969836,-2.0454246391412916
1950,dml,21.561352492530244,19.883252076051818,-1.6781004164784257
1951,dml,21.62836748097821,19.307909756795976,-2.3204577241822335
1952,dml,21.526802221486694,19.468423647991518,-2.058378573495176
1953,dml,22.257446128404908,19.931377833696065,-2.3260682947088434
1954,dml,21.73652659688549,19.83031932535261,-1.9062072715328782
1955,dml,22.30082768952735,20.564062582264498,-1.7367651072628512
1956,dml,23.14752690283748,20.810750238042147,-2.336776664795334
1957,dml,22.857294558021966,21.44239555997131,-1.4148989980506563
1958,dml,23.039087568402024,21.316292931037797,-1.7227946373642276
1959,dml,23.751793655682544,21.79796713304235,-1.9538265226401954
1960,dml,24.084509005230878,21.99909189027556,-2.085417114955316
1961,dml,23.914077579087166,22.208506259034873,-1.705571320052293
1962,dml,24.232155079023734,22.45149168196565,-1.7806633970580847
1963,dml,25.458428928798725,23.33593329171018,-2.1224956370885444
1964,dml,25.2909886186029,23.183910877014682,-2.107077741588217
1965,dml,25.706093532422212,23.490205832327,-2.2158877000952124
1966,dml,26.209958725042878,24.34766044304099,-1.8622982820018876
1967,dml,26.022088953817537,23.85401241961719,-2.1680765342003454
1968,dml,26.359574447975795,24.57839225626312,-1.781182191712677
1969,dml,27.23590734377165,25.22352017445718,-2.0123871693144686
1970,dml,27.03633622776216,25.15699590380683,-1.8793403239553292
1971,dml,27.949272397511105,26.02656855932676,-1.922703838184347
1972,dml,27.546244802120686,26.575569685006908,-0.9706751171137782
1973,dml,28.584701273585033,26.85748435916122,-1.7272169144238134
1974,dml,29.27223427355452,27.62788101666483,-1.6443532568896906
1975,dml,29.635180942531818,28.20562377240294,-1.4295571701288772
1976,dml,29.932614992453665,28.38621187559547,-1.546403116858194
1977,dml,30.759926338887798,29.070595248130505,-1.6893310907572925
1978,dml,30.00944165414051,27.809957760399964,-2.1994838937405454
1979,dml,30.502405126581326,29.28745821709436,-1.2149469094869652
1980,dml,31.202536841021853,30.094509657693102,-1.1080271833287512
1981,dml,31.65097756512505,29.806652140978734,-1.8443254241463158
1982,dml,32.26756334915625,30.46499174976595,-1.8025715993902978
1983,dml,32.77775846476683,31.13074957701427,-1.6470088877525626
1984,dml,33.42371278894269,32.064489686097716,-1.3592231028449717
1985,dml,33.04874471398956,32.4679376277302,-0.5808070862593553
1986,dml,33.766526894564045,32.159765268258845,-1.6067616263052003
1987,dml,34.444319421612185,33.56470649912602,-0.8796129224861673
1988,dml,34.59413462260399,32.95427301313478,-1.6398616094692073
1989,dml,35.32690809263148,34.060470800512746,-1.2664372921187308
1990,dml,35.76009239711281,34.715454079186586,-1.0446383179262213
1991,dml,35.74972139276119,35.16882838404277,-0.5808930087184194
1992,dml,36.03580164470877,35.22858909661924,-0.8072125480895309
1993,dml,37.27344295058379,36.47981477583245,-0.7936281747513405
1994,dml,37.1073880685903,36.00404959315705,-1.1033384754332545
1995,dml,37.4175572176637,36.75787319021046,-0.6596840274532383
1996,dml,38.25141347297441,37.538456858766004,-0.7129566142084087
1997,dml,38.49266794115416,37.64037035251086,-0.8522975886433031
1998,dml,39.62560090104498,38.20343072385163,-1.422170177193351
1999,dml,38.80214820441521,38.097266441383674,-0.7048817630315369
