ts_year,model,te_true,te_hat,error
1900,knn,8.4146219515274,-0.9351546128472267,-9.349776564374626
1901,knn,7.327872755619588,-0.772404457423913,-8.100277213043501
1902,knn,7.922039695152219,-0.9651863038568439,-8.887225999009063
1903,knn,9.248976077291767,1.1639166507612482,-8.085059426530519
1904,knn,7.872338536000359,4.685309654603427,-3.187028881396932
1905,knn,8.06339538500138,-3.7354596342525146,-11.798855019253894
1906,knn,7.409564316473774,-0.9930547663137594,-8.402619082787533
1907,knn,8.242983697339286,1.29484606079929,-6.948137636539996
1908,knn,8.06116473572116,0.027400959397422042,-8.033763776323738
1909,knn,7.182398395916112,0.6827220594787434,-6.499676336437369
1910,knn,9.010586953918784,-0.29448711813335215,-9.305074072052136
1911,knn,7.476151764472097,-0.4530736837419768,-7.929225448214074
1912,knn,8.076514366834298,3.251954032911099,-4.824560333923198
1913,knn,8.345011007786932,-2.9915213262849787,-11.33653233407191
1914,knn,7.491921961456072,-6.040648954277167,-13.532570915733238
1915,knn,7.650724306137735,-0.6993549212144803,-8.350079227352214
1916,knn,7.796962383456357,-0.0034122418821270393,-7.800374625338484
1917,knn,7.78092171277746,3.340642243338044,-4.4402794694394165
1918,knn,7.862071014321576,1.665520679144186,-6.19655033517739
1919,knn,7.136655750064645,-2.5792917747029454,-9.715947524767591
1920,knn,7.758500970481882,-3.117455271823656,-10.875956242305538
1921,knn,7.196262097090663,2.0949363354404076,-5.101325761650255
1922,knn,6.150742055223533,-7.524584323953995,-13.675326379177527
1923,knn,7.483083451206819,-5.568382633689573,-13.051466084896393
1924,knn,7.333042853126144,-5.071687324639886,-12.40473017776603
1925,knn,8.244312669842083,-4.650467916200063,-12.894780586042145
1926,knn,8.046540888564042,-5.194702763476041,-13.241243652040083
1927,knn,8.22515896763606,-6.38926281324126,-14.61442178087732
1928,knn,8.331616977868075,-1.1807344082826683,-9.512351386150744
1929,knn,7.355299146920988,1.4924874167378466,-5.862811730183141
1930,knn,7.682734227081174,-3.7050952296409876,-11.387829456722162
1931,knn,8.252907340017261,-3.597005755702819,-11.84991309572008
1932,knn,7.438557616263817,-8.462522712219114,-15.90108032848293
1933,knn,7.955796365414236,-6.303927466953489,-14.259723832367726
1934,knn,8.176699381177665,-1.0968999520817553,-9.273599333259419
1935,knn,7.309786926773366,-4.07063835020845,-11.380425276981818
1936,knn,7.883139526888679,-3.961837130524914,-11.844976657413593
1937,knn,8.139508446663344,3.319423644943957,-4.820084801719387
1938,knn,8.500768950029288,5.20840245341913,-3.292366496610158
1939,knn,6.9753765725724435,-6.458955561155817,-13.434332133728262
1940,knn,7.364310251671263,1.1779855039166904,-6.186324747754573
1941,knn,8.019159189207631,-4.782218116729433,-12.801377305937063
1942,knn,9.234122838698257,-0.38490318504991095,-9.619026023748168
