ts_year,model,te_true,te_hat,error
1900,gan,15.08856624160038,5.618377,-9.470189032890664
1901,gan,15.040553456514571,4.8789268,-10.161626702516768
1902,gan,14.970647447867396,5.8290234,-9.141624086661341
1903,gan,14.541708078011725,5.425762,-9.115945901498053
1904,gan,15.301964713650628,5.77505,-9.526914550381585
1905,gan,15.324423742295664,7.1598883,-8.164535474778575
1906,gan,15.699297940148847,5.3217325,-10.377565419091718
1907,gan,14.778999794116139,4.4762087,-10.302791107287526
1908,gan,14.482294379751643,7.1988134,-7.283480941336116
1909,gan,15.271045354385704,6.917396,-8.353649285812706
1910,gan,14.903035838626694,7.8547425,-7.048293311618638
1911,gan,15.581982169801204,5.6146097,-9.96737245147845
1912,gan,15.470281535438668,7.0587573,-8.411524230293404
1913,gan,15.811648117483116,7.416045,-8.395602928579308
1914,gan,15.53841318691662,7.1238422,-8.414570947536737
1915,gan,15.722687234800073,6.024286,-9.69840144149563
1916,gan,16.22549477849375,7.2606783,-8.96481648717295
1917,gan,15.508088188601116,7.414111,-8.09397705121098
1918,gan,15.835546037924589,7.536221,-8.299325010550321
1919,gan,16.147376305225578,7.592785,-8.55459142363378
1920,gan,16.790546238101104,6.555069,-10.235477268374542
1921,gan,15.94879862771876,6.1569047,-9.791893930300548
1922,gan,16.009219464167458,7.3545074,-8.654712017878396
1923,gan,16.2286720484312,8.123855,-8.104817411285204
1924,gan,16.70294034727319,8.717238,-7.985701921064695
1925,gan,16.53325651117625,8.676738,-7.856518725836896
1926,gan,17.387216320296854,7.389985,-9.997231235763163
1927,gan,17.19246694016071,8.91607,-8.276396955724675
1928,gan,18.021114376572424,7.8975677,-10.123546627548986
1929,gan,18.272069325827236,8.69297,-9.57909904994833
1930,gan,17.258431021123407,9.3095455,-7.948885504155633
1931,gan,17.18687491853924,7.898342,-9.28853278597088
1932,gan,17.372332551591974,8.23879,-9.13354299318133
1933,gan,18.052379957980033,8.96886,-9.083520285433647
1934,gan,18.42285574409525,8.315296,-10.107559570999548
1935,gan,18.47853022580181,7.5729322,-10.90559798245464
1936,gan,18.424116332317585,7.583705,-10.840411383892292
1937,gan,18.646906973166836,9.329994,-9.31691277150668
1938,gan,18.641238227806216,8.640141,-10.00109769435895
1939,gan,19.87060214953351,8.467632,-11.402969855832339
1940,gan,17.75405438100015,8.601063,-9.152991606341946
1941,gan,19.42617107769829,8.897668,-10.528503192871629
1942,gan,20.68967469249963,8.593218,-12.096456842768184
1943,gan,19.024395189153534,10.604514,-8.419881067144257
1944,gan,20.450602847974867,8.436755,-12.01384766761598
1945,gan,20.309475601961697,10.952717,-9.35675877456912
1946,gan,19.967700369458687,9.984036,-9.98366392384101
1947,gan,20.443146953097962,8.341727,-12.10141969632306
1948,gan,20.82811752667494,8.59835,-12.229767955446913
1949,gan,21.748473003201628,10.599814,-11.1486585882236
1950,gan,21.65695701659506,10.800659,-10.856297836907562
1951,gan,23.22317778042497,9.650143,-13.573035110747234
1952,gan,22.344125061709224,9.055954,-13.288171082217037
1953,gan,22.2539897432517,8.981093,-13.272896336574455
1954,gan,22.924584482666404,10.351257,-12.573327158447654
1955,gan,22.736213897165097,10.846331,-11.889883254464902
1956,gan,22.421068305417975,10.40589,-12.01517784063526
1957,gan,24.36443048861146,9.989954,-14.374476493860485
1958,gan,23.273202392446773,10.649851,-12.62335154710986
1959,gan,23.016119727636543,9.198324,-13.817795524145332
1960,gan,26.263617009428824,11.612577,-14.651039571074332
1961,gan,24.43143708702092,11.293298,-13.13813931938176
1962,gan,24.807865597689414,11.366629,-13.441236950838828
1963,gan,26.172102382643153,10.818737,-15.353365352613856
1964,gan,26.22449963779567,11.430827,-14.793672496987565
1965,gan,27.78419617898302,11.723816,-16.06038026101427
1966,gan,26.67962284034859,11.026483,-15.653140258256304
1967,gan,27.431260356235125,11.288301,-16.142958888339617
1968,gan,26.26104621286209,11.009997,-15.251048845003204
1969,gan,27.720955644430944,11.550229,-16.170726571860143
1970,gan,29.057774517325825,11.765927,-17.291847202567524
1971,gan,29.379301208088314,11.539995,-17.83930601460687
1972,gan,28.227500687929997,10.764581,-17.46291996130646
1973,gan,28.220673390323167,12.377641,-15.843032666141038
1974,gan,30.737063770681186,12.802317,-17.93474710503177
1975,gan,30.031755239710414,11.073721,-18.958034307703578
1976,gan,30.20841774845242,12.644371,-17.564046715737575
1977,gan,31.846411488196107,12.754829,-19.091582081457826
1978,gan,30.2749626176798,12.324031,-17.950931741520133
1979,gan,31.93420536773781,12.069949,-19.86425621765236
1980,gan,31.417493534866246,12.25044,-19.167053891006383
1981,gan,32.73597689563027,12.336626,-20.399350842773828
1982,gan,32.92736274294112,13.646173,-19.281190219442585
1983,gan,33.31423794181525,12.543729,-20.770509113385074
1984,gan,33.816579652750974,12.149825,-21.666754556620603
1985,gan,35.82597730965861,12.182915,-23.643062575771893
1986,gan,34.27249495345775,13.80764,-20.464854877774158
1987,gan,34.80855208628218,13.068954,-21.73959761850874
1988,gan,33.339074691115066,13.842869,-19.496205886183425
1989,gan,36.51667008494727,11.779262,-24.73740849589698
1990,gan,37.40580864817838,12.82975,-24.576058587143223
1991,gan,37.57087051011583,12.201386,-25.36948405839464
1992,gan,39.76602772148983,13.677701,-26.0883267250909
1993,gan,39.518483825823736,13.988576,-25.529907890459967
1994,gan,38.1080140024928,14.253005,-23.855008974721805
1995,gan,37.77910744648507,12.64047,-25.138637895398645
1996,gan,38.69510587334706,13.066228,-25.62887796044423
1997,gan,38.63510795705208,13.8911915,-24.743916474508133
1998,gan,39.16481934319819,14.646773,-24.51804600488032
1999,gan,41.79628781178817,13.143844,-28.652444160970298
