ts_year,model,te_true,te_hat,error
1900,knn,15.08856624160038,0.6928490685604723,-14.395717173039909
1901,knn,15.040553456514571,3.7143271906702817,-11.326226265844289
1902,knn,14.970647447867396,1.2942674310218356,-13.67638001684556
1903,knn,14.541708078011725,0.5595119853018312,-13.982196092709893
1904,knn,15.301964713650628,1.0736823619453946,-14.228282351705234
1905,knn,15.324423742295664,2.6046694984667034,-12.71975424382896
1906,knn,15.699297940148847,2.876006891097211,-12.823291049051637
1907,knn,14.778999794116139,3.1248430973674233,-11.654156696748716
1908,knn,14.482294379751643,2.8876546410006796,-11.594639738750963
1909,knn,15.271045354385704,2.069922240019115,-13.201123114366588
1910,knn,14.903035838626694,1.5936140073659117,-13.309421831260783
1911,knn,15.581982169801204,1.504019282979104,-14.0779628868221
1912,knn,15.470281535438668,1.2674242400873406,-14.202857295351327
1913,knn,15.811648117483116,1.1590507606974763,-14.652597356785641
1914,knn,15.53841318691662,1.8197703104382474,-13.718642876478372
1915,knn,15.722687234800073,0.6689871632085805,-15.053700071591493
1916,knn,16.22549477849375,2.98033860836104,-13.245156170132711
1917,knn,15.508088188601116,2.562307109737127,-12.94578107886399
1918,knn,15.835546037924589,2.171220714355074,-13.664325323569514
1919,knn,16.147376305225578,2.616474294534184,-13.530902010691394
1920,knn,16.790546238101104,1.3904047226936536,-15.400141515407451
1921,knn,15.94879862771876,3.625861873565692,-12.32293675415307
1922,knn,16.009219464167458,2.584105756340283,-13.425113707827176
1923,knn,16.2286720484312,1.587217570258364,-14.641454478172836
1924,knn,16.70294034727319,0.7307313095839978,-15.972209037689193
1925,knn,16.53325651117625,0.7675780043980963,-15.765678506778155
1926,knn,17.387216320296854,1.644596929836669,-15.742619390460185
1927,knn,17.19246694016071,0.916572418719356,-16.275894521441355
1928,knn,18.021114376572424,3.005703087986226,-15.015411288586197
1929,knn,18.272069325827236,3.9410885514961143,-14.33098077433112
1930,knn,17.258431021123407,1.487659910185014,-15.770771110938393
1931,knn,17.18687491853924,2.484012699071981,-14.702862219467258
1932,knn,17.372332551591974,2.453645764042053,-14.918686787549921
1933,knn,18.052379957980033,1.8742780645780255,-16.178101893402008
1934,knn,18.42285574409525,3.6272423544720884,-14.795613389623163
1935,knn,18.47853022580181,1.7013040995025124,-16.777226126299297
1936,knn,18.424116332317585,0.47129017307354626,-17.95282615924404
1937,knn,18.646906973166836,2.036737313455643,-16.610169659711193
1938,knn,18.641238227806216,2.688155457477391,-15.953082770328825
1939,knn,19.87060214953351,4.345298655945947,-15.525303493587565
1940,knn,17.75405438100015,3.881890137220838,-13.872164243779311
1941,knn,19.42617107769829,2.662671270045846,-16.763499807652444
1942,knn,20.68967469249963,2.1093496358745476,-18.58032505662508
1943,knn,19.024395189153534,3.5634848270899746,-15.46091036206356
1944,knn,20.450602847974867,4.626068060537463,-15.824534787437404
1945,knn,20.309475601961697,0.3881096569798931,-19.921365944981805
1946,knn,19.967700369458687,1.98396554697954,-17.983734822479146
1947,knn,20.443146953097962,2.6924692033474558,-17.750677749750505
1948,knn,20.82811752667494,2.0900464416148243,-18.738071085060117
1949,knn,21.748473003201628,1.5313800555326378,-20.21709294766899
1950,knn,21.65695701659506,6.694824810834093,-14.96213220576097
1951,knn,23.22317778042497,4.413668335868295,-18.809509444556674
1952,knn,22.344125061709224,3.0846073662921865,-19.25951769541704
1953,knn,22.2539897432517,2.136543824918655,-20.117445918333047
1954,knn,22.924584482666404,3.044860850634996,-19.879723632031407
1955,knn,22.736213897165097,0.9318914892481407,-21.804322407916956
1956,knn,22.421068305417975,5.898344997560588,-16.522723307857387
1957,knn,24.36443048861146,2.84692885287666,-21.517501635734803
1958,knn,23.273202392446773,6.157025575639655,-17.11617681680712
1959,knn,23.016119727636543,3.812133444825697,-19.203986282810845
1960,knn,26.263617009428824,6.8964539813925,-19.367163028036323
1961,knn,24.43143708702092,4.934550032241734,-19.496887054779187
1962,knn,24.807865597689414,5.009111699395754,-19.79875389829366
1963,knn,26.172102382643153,7.376449207555585,-18.79565317508757
1964,knn,26.22449963779567,4.146419474446896,-22.078080163348773
1965,knn,27.78419617898302,8.032544806345381,-19.75165137263764
1966,knn,26.67962284034859,4.365337860160184,-22.314284980188404
1967,knn,27.431260356235125,8.202724160939532,-19.228536195295593
1968,knn,26.26104621286209,6.745509433246985,-19.515536779615104
1969,knn,27.720955644430944,5.4460944730740435,-22.2748611713569
1970,knn,29.057774517325825,7.653087000843376,-21.404687516482447
1971,knn,29.379301208088314,6.843302832451456,-22.535998375636858
1972,knn,28.227500687929997,4.869208248871665,-23.35829243905833
1973,knn,28.220673390323167,3.7261664424428917,-24.494506947880275
1974,knn,30.737063770681186,8.472267846038926,-22.264795924642257
1975,knn,30.031755239710414,7.841409790962818,-22.190345448747596
1976,knn,30.20841774845242,7.4321250901840505,-22.776292658268368
1977,knn,31.846411488196107,2.5732867659489527,-29.273124722247154
1978,knn,30.2749626176798,6.556902202128359,-23.71806041555144
1979,knn,31.93420536773781,6.899700613133058,-25.034504754604754
1980,knn,31.417493534866246,9.382307650618063,-22.035185884248182
1981,knn,32.73597689563027,10.014224517867344,-22.72175237776293
1982,knn,32.92736274294112,2.6960064034131412,-30.23135633952798
1983,knn,33.31423794181525,2.1797217937808404,-31.13451614803441
1984,knn,33.816579652750974,5.326114293428679,-28.490465359322293
