ts_year,model,te_true,te_hat,error
1900-01-01,twfe,63.139223988901406,46.895019729390675,-16.24420425951073
1901-01-01,twfe,40.9253654347249,32.65047650177801,-8.274888932946894
1902-01-01,twfe,43.42158742166789,32.995512655168184,-10.426074766499703
1903-01-01,twfe,29.392993273376966,24.761068568656185,-4.631924704720781
1904-01-01,twfe,32.608406022628735,23.991177298405727,-8.617228724223008
1905-01-01,twfe,45.80608189065222,39.70533323920645,-6.10074865144577
1906-01-01,twfe,31.487064491835735,33.781324964107505,2.2942604722717697
1907-01-01,twfe,39.88244777055918,34.175835845803256,-5.706611924755926
1908-01-01,twfe,35.75811294408311,33.53720869161933,-2.2209042524637823
1909-01-01,twfe,26.974761593284903,27.35316800831581,0.37840641503090566
1910-01-01,twfe,27.182317073221814,28.96206790266127,1.7797508294394575
1911-01-01,twfe,25.176798830232357,31.770624453458826,6.5938256232264685
1912-01-01,twfe,25.9381407430944,29.6000448211046,3.661904078010199
1913-01-01,twfe,36.826876789857565,35.6657380226406,-1.1611387672169613
1914-01-01,twfe,33.281565872378216,28.05598740178266,-5.225578470595558
1915-01-01,twfe,22.156711592457853,19.909458435501218,-2.247253156956635
1916-01-01,twfe,9.556139998994796,17.63662176565722,8.080481766662425
1917-01-01,twfe,30.50840540861054,33.61128317500031,3.1028777663897706
1918-01-01,twfe,32.01377481620522,30.693469540079665,-1.3203052761255556
1919-01-01,twfe,11.12971376784551,25.41694246898426,14.28722870113875
1920-01-01,twfe,8.780866470380488,22.696466402095812,13.915599931715324
1921-01-01,twfe,37.05546535412361,31.797043995223476,-5.2584213589001365
1922-01-01,twfe,10.043949885356547,21.905768612544666,11.861818727188119
1923-01-01,twfe,14.998182119899441,25.676132004892125,10.677949884992683
1924-01-01,twfe,25.362148452574584,28.780205338371346,3.418056885796762
1925-01-01,twfe,13.085109577490663,24.7310258813234,11.645916303832738
1926-01-01,twfe,12.404814811783325,25.555780163310782,13.150965351527457
1927-01-01,twfe,25.659569527954705,30.193313778148458,4.533744250193752
1928-01-01,twfe,16.171542092366238,24.66079504011433,8.489252947748092
1929-01-01,twfe,20.75993390965314,23.164795804898304,2.4048618952451655
1930-01-01,twfe,17.554355837280013,24.38099329592002,6.826637458640008
1931-01-01,twfe,9.987298397609992,21.49779561588107,11.510497218271079
1932-01-01,twfe,8.629513141763395,26.830147181817036,18.200634040053643
1933-01-01,twfe,14.296215086628411,25.85853197595039,11.56231688932198
1934-01-01,twfe,9.033582164745702,28.83998290049274,19.806400735747037
1935-01-01,twfe,15.89617999432961,26.77862302323623,10.882443028906618
1936-01-01,twfe,7.980411995784038,20.921892510380225,12.941480514596186
1937-01-01,twfe,3.083888222669269,17.95541541304064,14.87152719037137
1938-01-01,twfe,-3.1823333008918966,21.47313798833492,24.655471289226817
1939-01-01,twfe,-4.7417233497066595,22.18772666047666,26.92945001018332
1940-01-01,twfe,11.552728059829027,22.27506420121477,10.722336141385744
1941-01-01,twfe,8.000685982790559,22.007540164759643,14.006854181969084
1942-01-01,twfe,4.590246957565665,12.324092419611919,7.733845462046254
1943-01-01,twfe,8.576070100185454,25.3872763896167,16.811206289431247
1944-01-01,twfe,-8.249384597451817,27.615417499996816,35.86480209744863
1945-01-01,twfe,6.0005574263563,19.235433792109692,13.234876365753392
1946-01-01,twfe,11.635254516909974,20.615583641585882,8.980329124675908
1947-01-01,twfe,-5.3748480403277386,20.075857735275086,25.450705775602824
