ts_year,model,te_true,te_hat,error
1900,gan,8.4146219515274,14.312692,5.898069737010198
1901,gan,7.327872755619588,10.210915,2.883041856196818
1902,gan,7.922039695152219,16.392664,8.470624260536258
1903,gan,9.248976077291767,14.611932,5.3629557235505185
1904,gan,7.872338536000359,12.965674,5.093335864329231
1905,gan,8.06339538500138,14.596421,6.533025856758874
1906,gan,7.409564316473774,15.165401,7.7558371422664605
1907,gan,8.242983697339286,14.168151,5.925167204455148
1908,gan,8.06116473572116,15.949004,7.887839437557648
1909,gan,7.182398395916112,11.262577,4.080178660968653
1910,gan,9.010586953918784,11.334678,2.3240907423092434
1911,gan,7.476151764472097,13.700409,6.224257171074778
1912,gan,8.076514366834298,12.628754,4.552239295275077
1913,gan,8.345011007786932,19.123716,10.778705346583186
1914,gan,7.491921961456072,15.250455,7.758532941192854
1915,gan,7.650724306137735,6.6636643,-0.9870599651648346
1916,gan,7.796962383456357,15.958252,8.161289569668643
1917,gan,7.78092171277746,14.627655,6.846733316519415
1918,gan,7.862071014321576,10.253066,2.39099504860567
1919,gan,7.136655750064645,17.293554,10.156898555965629
1920,gan,7.758500970481882,18.34821,10.589708410621633
1921,gan,7.196262097090663,17.093887,9.897625232010899
1922,gan,6.150742055223533,13.800511,7.6497693049449245
1923,gan,7.483083451206819,17.213688,9.730604445521696
1924,gan,7.333042853126144,14.304624,6.971580750694657
1925,gan,8.244312669842083,15.527255,7.282942388446491
1926,gan,8.046540888564042,13.392173,5.345631924851485
1927,gan,8.22515896763606,17.969633,9.744474134780932
1928,gan,8.331616977868075,18.511093,10.179476161780363
1929,gan,7.355299146920988,16.031885,8.676586000173739
1930,gan,7.682734227081174,29.620613,21.937878871063358
1931,gan,8.252907340017261,15.350132,7.09722464850813
1932,gan,7.438557616263817,17.79846,10.35990239045005
1933,gan,7.955796365414236,20.01589,12.060093756045724
1934,gan,8.176699381177665,21.98027,13.803571004564523
1935,gan,7.309786926773366,16.437447,9.127659667464915
1936,gan,7.883139526888679,28.353506,20.470366561368156
1937,gan,8.139508446663344,16.04693,7.907421866447008
1938,gan,8.500768950029288,18.051094,9.550325105146493
1939,gan,6.9753765725724435,19.026106,12.050729308164861
1940,gan,7.364310251671263,18.01647,10.652159703773073
1941,gan,8.019159189207631,19.165098,11.145939001099986
1942,gan,9.234122838698257,12.606071,3.371948633469712
1943,gan,9.269799452687886,20.3371,11.067299622629497
1944,gan,7.886924951251096,26.611755,18.724830419842654
1945,gan,7.255383106049282,17.630487,10.375104335967318
1946,gan,7.933698220777426,21.71607,13.782371954393472
1947,gan,8.390216802661454,26.872995,18.482778573925458
1948,gan,7.52765735764267,23.953102,16.425444754173736
1949,gan,8.276337413462239,28.18598,19.90964242967741
1950,gan,8.843665075760692,26.336817,17.493151711959037
1951,gan,8.391641305516199,19.561756,11.170114828517004
1952,gan,8.123392499348386,25.95901,17.835616671183843
1953,gan,8.052293503562113,22.752546,14.700252806862691
1954,gan,7.573989408365392,23.456137,15.882147295125819
1955,gan,8.779487370804832,23.96715,15.187662363692239
1956,gan,7.758546305496502,25.318106,17.559559392135334
1957,gan,9.81348490952381,20.026873,10.213387725363885
1958,gan,8.638923155538798,27.322075,18.68315173459792
1959,gan,9.857089115383,26.768806,16.911717342136534
1960,gan,7.933077204939785,25.218924,17.2858463637858
1961,gan,8.640384934463198,23.153593,14.513208128891295
1962,gan,9.253660943592333,28.033907,18.780245993053175
1963,gan,9.525127844965295,15.670765,6.145637078130408
1964,gan,8.676217143700844,24.182913,15.506695682837242
1965,gan,7.777098502910925,21.095573,13.318474922382045
1966,gan,11.349622034726183,28.56842,17.21879837543007
1967,gan,9.958436210272898,21.882437,11.924000542046437
1968,gan,7.669842345082633,28.828905,21.15906276050819
1969,gan,9.123443522360228,19.469645,10.346201024148561
1970,gan,9.427188834496151,32.50137,23.07418064182221
1971,gan,9.689021723847498,25.968834,16.279812199492348
1972,gan,9.444198684035998,27.126862,17.68266288822963
1973,gan,10.699404389047352,28.415808,17.71640333495167
1974,gan,10.13050172414868,27.79423,17.66372778329761
1975,gan,8.864158840449287,25.745779,16.8816201970263
1976,gan,10.818239023087493,19.944044,9.125805090071687
1977,gan,10.768530322302043,31.586119,20.817588375818076
1978,gan,12.251960762842694,32.264584,20.012622824803792
1979,gan,8.979747544442633,23.411118,14.431370009268305
1980,gan,12.606550363058346,25.275629,12.669078680520755
1981,gan,8.292740980772503,24.820868,16.528126557679645
1982,gan,12.821596307366542,29.264006,16.4424093536442
1983,gan,11.864962171922961,26.21077,14.345807481397351
1984,gan,9.910796518527198,30.767326,20.85652983645327
1985,gan,10.501090637016215,33.253277,22.752186187934957
1986,gan,9.652141544671096,33.799786,24.147644069342576
1987,gan,11.075882721808552,30.441229,19.365346144768594
1988,gan,18.516379996915433,28.366636,9.850256279329685
1989,gan,10.905199407244377,32.146297,21.24109804758961
1990,gan,11.624546378709018,31.465391,19.840844780348597
1991,gan,15.892052302909361,33.025593,17.133540501045715
1992,gan,16.511907402709586,32.523907,16.011999305054086
1993,gan,15.43852527183347,33.40396,17.965435909807155
1994,gan,14.536635021010525,30.550972,16.014336963852756
1995,gan,15.718561878490894,32.456165,16.737603435229808
1996,gan,10.30154201916433,37.23025,26.92870929309153
1997,gan,10.957673744542411,33.666264,22.708589835779854
1998,gan,14.053298039291716,35.389797,21.33649917140164
1999,gan,20.709124138176207,31.388504,10.679379890144105
