ts_year,model,te_true,te_hat,error
1900,gan,63.139223988901406,16.73913,-46.400093968759805
1901,gan,40.9253654347249,10.516491,-30.408874498445606
1902,gan,43.42158742166789,12.742343,-30.679244472754313
1903,gan,29.392993273376966,8.087667,-21.305325808167005
1904,gan,32.608406022628735,11.184404,-21.42400164945979
1905,gan,45.80608189065222,16.1907,-29.615381359646364
1906,gan,31.487064491835735,17.396225,-14.090839516249797
1907,gan,39.88244777055918,14.160233,-25.72221522661387
1908,gan,35.75811294408311,13.924386,-21.83372691960801
1909,gan,26.974761593284903,12.436511,-14.538250553551016
1910,gan,27.182317073221814,12.762091,-14.420226390238415
1911,gan,25.176798830232357,11.635319,-13.541480074128842
1912,gan,25.9381407430944,15.603184,-10.33495699675651
1913,gan,36.826876789857565,19.194262,-17.632615238954244
1914,gan,33.281565872378216,15.402572,-17.878994194216595
1915,gan,22.156711592457853,12.426333,-9.730378165028654
1916,gan,9.556139998994796,12.193633,2.6374930805340124
1917,gan,30.50840540861054,19.42824,-11.080165586222844
1918,gan,32.01377481620522,15.800812,-16.212963048627095
1919,gan,11.12971376784551,16.979141,5.849427467506052
1920,gan,8.780866470380488,15.616653,6.8357869720023245
1921,gan,37.05546535412361,22.033922,-15.021543158689042
1922,gan,10.043949885356547,14.437786,4.393836216938375
1923,gan,14.998182119899441,19.415785,4.417602715915988
1924,gan,25.362148452574584,22.972816,-2.3893319852894273
1925,gan,13.085109577490663,16.283707,3.1985970875484
1926,gan,12.404814811783325,13.61406,1.209245590133179
1927,gan,25.659569527954705,21.533638,-4.125931527466424
1928,gan,16.171542092366238,14.503953,-1.667589112324734
1929,gan,20.75993390965314,22.690413,1.930478611709166
1930,gan,17.554355837280013,24.188524,6.634168408935807
1931,gan,9.987298397609992,13.778169,3.7908702806736994
1932,gan,8.629513141763395,19.01996,10.390447261678988
1933,gan,14.296215086628411,22.41345,8.117235154460456
1934,gan,9.033582164745702,25.811302,16.77772002031289
1935,gan,15.89617999432961,22.850359,6.954178968683085
1936,gan,7.980411995784038,25.640148,17.65973616705776
1937,gan,3.083888222669269,20.887213,17.80332453062663
1938,gan,-3.1823333008918966,17.792519,20.974851916614554
1939,gan,-4.7417233497066595,10.044294,14.786017707006465
1940,gan,11.552728059829027,22.328295,10.775566694199293
1941,gan,8.000685982790559,22.889938,14.889252371701629
1942,gan,4.590246957565665,17.512102,12.92185516950953
1943,gan,8.576070100185454,26.448698,17.872627943637788
1944,gan,-8.249384597451817,25.946703,34.196087554605135
1945,gan,6.0005574263563,18.913845,12.91328763589956
1946,gan,11.635254516909974,25.88489,14.249635085751159
1947,gan,-5.3748480403277386,31.626684,37.001532229170515
1948,gan,5.637147888454117,29.07903,23.441881194797837
1949,gan,9.897765578950558,25.779058,15.88129287747034
1950,gan,4.072329663807092,29.60125,25.528920031017126
1951,gan,1.0226555710031107,17.847975,16.82531920621857
1952,gan,7.906883569692703,23.530922,15.624038366342454
1953,gan,-0.7649013240121382,29.807772,30.572673006751398
1954,gan,-4.098497700865528,24.173265,28.27176315801885
1955,gan,9.764227474779117,25.945604,16.1813768495617
1956,gan,3.922901397721699,19.686209,15.763307327253887
1957,gan,14.345300099455574,26.606348,12.261047938264152
1958,gan,2.2735398652554553,32.81561,30.54206911301603
1959,gan,14.768269301151877,30.611238,15.842969178462381
1960,gan,0.22841886840693898,24.777117,24.548697907105755
1961,gan,7.903349644359051,28.156614,20.253264659229817
1962,gan,6.32984030896643,19.704222,13.374381416497437
1963,gan,14.916250729874493,23.376667,8.460416292830585
1964,gan,13.37031413652599,30.012068,16.641753658273814
1965,gan,14.597613961372188,25.397564,10.799949972953984
1966,gan,2.038233633792734,26.79785,24.75961602135863
1967,gan,5.616515828652852,25.846424,20.229908274130352
1968,gan,5.36630612201233,30.220293,24.853986923031616
1969,gan,8.412981829544366,27.277266,18.86428371916169
1970,gan,2.1264182245913963,29.204126,27.07770813344083
1971,gan,4.124793524595612,32.18998,28.065186028627046
1972,gan,13.542439274823666,36.07034,22.527899928057195
1973,gan,9.246470596019215,31.743336,22.49686512785774
1974,gan,-2.3256000843299365,34.941177,37.266777452494
1975,gan,1.9378856685862973,30.144703,28.206817242790656
1976,gan,5.544953485233036,25.82433,20.279375890987666
1977,gan,-8.16572932722014,31.569323,39.73505191327971
1978,gan,3.2305435787044967,31.190702,27.960158859649994
1979,gan,2.0981819253512444,29.606966,27.508784093325513
1980,gan,24.3825478940828,28.665754,4.283206424154503
1981,gan,15.031190313512132,25.659227,10.628037057703688
1982,gan,4.648045047751149,39.997616,35.34957076645784
1983,gan,2.9243686700909546,32.871784,29.94741554011412
1984,gan,-8.33989573109207,37.894123,46.23401880848465
1985,gan,4.355862620286838,32.91189,28.556025502271755
1986,gan,-1.1765279129040322,28.478853,29.65538113861204
1987,gan,9.722698188740543,32.352764,22.630065940898128
1988,gan,-15.403967650262134,30.714119,46.11808660778166
1989,gan,11.74711088236745,32.93833,21.191220721636455
1990,gan,-3.8497902935795363,31.084185,34.93397494018598
1991,gan,-10.592303065150334,33.134033,43.72633626827533
1992,gan,0.22426090576684396,31.922155,31.69789447448218
1993,gan,11.990792083841539,36.68498,24.69418640126588
1994,gan,2.125297784373146,34.32327,32.197971106007714
1995,gan,-7.39814882251006,30.452791,37.85094003649932
1996,gan,-6.214261286211363,41.381588,47.595849268389095
1997,gan,0.8233536298494741,36.441788,35.61843408987709
1998,gan,10.77240374921262,34.939075,24.16667172075808
1999,gan,6.095373537654537,23.03295,16.937575909977298
