ts_year,model,te_true,te_hat,error
1900,gan,15.08856624160038,12.584312,-2.504253802635537
1901,gan,15.040553456514571,10.836443,-4.204110509126876
1902,gan,14.970647447867396,13.063587,-1.907060259146693
1903,gan,14.541708078011725,12.188411,-2.353297319039557
1904,gan,15.301964713650628,13.270148,-2.0318164363679134
1905,gan,15.324423742295664,16.176935,0.8525114536271872
1906,gan,15.699297940148847,12.182536,-3.516761814965742
1907,gan,14.778999794116139,10.527711,-4.251288879504322
1908,gan,14.482294379751643,16.458887,1.9765927204680835
1909,gan,15.271045354385704,15.857213,0.5861676659390032
1910,gan,14.903035838626694,18.064034,3.160997669674087
1911,gan,15.581982169801204,13.329414,-2.252567802125423
1912,gan,15.470281535438668,16.492977,1.0226956068953168
1913,gan,15.811648117483116,17.297817,1.4861691127414929
1914,gan,15.53841318691662,16.640348,1.1019352475316229
1915,gan,15.722687234800073,14.537421,-1.1852660082986084
1916,gan,16.22549477849375,17.292902,1.067407214304101
1917,gan,15.508088188601116,17.5977,2.0896119304174388
1918,gan,15.835546037924589,17.967924,2.1323780801174035
1919,gan,16.147376305225578,18.129755,1.982378714916024
1920,gan,16.790546238101104,16.062998,-0.7275484201079401
1921,gan,15.94879862771876,15.254323,-0.694475622042491
1922,gan,16.009219464167458,17.85268,1.84346074213137
1923,gan,16.2286720484312,19.503912,3.2752399236146985
1924,gan,16.70294034727319,20.927038,4.224097845475832
1925,gan,16.53325651117625,21.021967,4.48871042302785
1926,gan,17.387216320296854,18.31761,0.9303934666904503
1927,gan,17.19246694016071,21.802681,4.6102140290775715
1928,gan,18.021114376572424,19.440105,1.418991061659998
1929,gan,18.272069325827236,21.388247,3.1161772104276473
1930,gan,17.258431021123407,22.741734,5.483302529901984
1931,gan,17.18687491853924,19.643644,2.4567694143465033
1932,gan,17.372332551591974,20.547567,3.175234815961737
1933,gan,18.052379957980033,22.263659,4.211278565579537
1934,gan,18.42285574409525,20.92939,2.50653420951803
1935,gan,18.47853022580181,19.338621,0.8600909137245587
1936,gan,18.424116332317585,19.412125,0.9880083014714778
1937,gan,18.646906973166836,23.22176,4.574852822975743
1938,gan,18.641238227806216,21.881123,3.239884361305112
1939,gan,19.87060214953351,21.623308,1.7527060322291845
1940,gan,17.75405438100015,21.928213,4.174158738506687
1941,gan,19.42617107769829,22.64125,3.2150795326532737
1942,gan,20.68967469249963,22.17356,1.4838844963431441
1943,gan,19.024395189153534,26.59457,7.5701749707585755
1944,gan,20.450602847974867,22.03582,1.5852171593493516
1945,gan,20.309475601961697,27.439774,7.130297957608615
1946,gan,19.967700369458687,25.652777,5.685076348680962
1947,gan,20.443146953097962,22.120623,1.6774756817897334
1948,gan,20.82811752667494,22.75075,1.9226320613377545
1949,gan,21.748473003201628,27.137917,5.389443561739778
1950,gan,21.65695701659506,27.641512,5.984554900519196
1951,gan,23.22317778042497,25.254114,2.0309363705760077
1952,gan,22.344125061709224,23.923193,1.579067916196049
1953,gan,22.2539897432517,23.762783,1.5087933072854085
1954,gan,22.924584482666404,27.01269,4.0881051077876975
1955,gan,22.736213897165097,28.222145,5.485931183401309
1956,gan,22.421068305417975,27.150736,4.729667549684564
1957,gan,24.36443048861146,26.477068,2.112637458776234
1958,gan,23.273202392446773,27.767464,4.494261291635258
1959,gan,23.016119727636543,24.807766,1.7916462330568166
1960,gan,26.263617009428824,30.24844,3.9848227793895354
1961,gan,24.43143708702092,29.54568,5.114242005386306
1962,gan,24.807865597689414,29.806648,4.998782656705117
1963,gan,26.172102382643153,28.65492,2.4828181953597763
1964,gan,26.22449963779567,30.234966,4.010466640280502
1965,gan,27.78419617898302,30.754835,2.9706389498011596
1966,gan,26.67962284034859,29.380936,2.7013128285967234
1967,gan,27.431260356235125,29.909906,2.4786460310939766
1968,gan,26.26104621286209,29.262863,3.0018169463175965
1969,gan,27.720955644430944,30.843481,3.1225254194118293
1970,gan,29.057774517325825,31.386845,2.3290701176839406
1971,gan,29.379301208088314,31.03344,1.6541384281421543
1972,gan,28.227500687929997,29.162558,0.9350569139987144
1973,gan,28.220673390323167,32.926624,4.705950907772536
1974,gan,30.737063770681186,34.15603,3.418964976877408
1975,gan,30.031755239710414,30.230099,0.19834348465482066
1976,gan,30.20841774845242,33.681114,3.4726964483249247
1977,gan,31.846411488196107,34.111908,2.2654964707882677
1978,gan,30.2749626176798,33.20968,2.9347160322225427
1979,gan,31.93420536773781,32.6417,0.7074953768910959
1980,gan,31.417493534866246,33.102715,1.685221003707973
1981,gan,32.73597689563027,33.44415,0.7081721217037114
1982,gan,32.92736274294112,36.726456,3.799092945535442
1983,gan,33.31423794181525,34.0543,0.7400604590636561
1984,gan,33.816579652750974,33.318363,-0.4982164630537085
1985,gan,35.82597730965861,33.116932,-2.7090453943754085
1986,gan,34.27249495345775,37.292675,3.020180064852795
1987,gan,34.80855208628218,35.447926,0.6393734813447765
1988,gan,33.339074691115066,37.405205,4.066130081834153
1989,gan,36.51667008494727,32.767235,-3.749435282701178
1990,gan,37.40580864817838,35.243546,-2.1622631159518164
1991,gan,37.57087051011583,33.851524,-3.719346157088488
1992,gan,39.76602772148983,37.48808,-2.2779486504449054
1993,gan,39.518483825823736,38.085327,-1.4331566773862363
1994,gan,38.1080140024928,38.77011,0.6620970814915736
1995,gan,37.77910744648507,35.167336,-2.6117719362311647
1996,gan,38.69510587334706,36.01451,-2.680594764948623
1997,gan,38.63510795705208,38.0295,-0.605608903097
1998,gan,39.16481934319819,40.013756,0.8489364551416543
1999,gan,41.79628781178817,36.523327,-5.272960938008872
