,ts_year,model,te_true,te_hat,error
977,1977,dml,10.768530322302045,7.990475608983412,-2.778054713318631
978,1978,dml,12.251960762842694,7.281115851220616,-4.970844911622078
979,1979,dml,8.979747544442633,2.671953167133754,-6.307794377308879
980,1980,dml,12.606550363058346,5.718258473394198,-6.888291889664148
981,1981,dml,8.292740980772503,5.41295117412693,-2.879789806645573
982,1982,dml,12.821596307366542,5.791711754044017,-7.029884553322526
983,1983,dml,11.86496217192296,9.548856306950292,-2.31610586497267
984,1984,dml,9.910796518527198,3.0264653814991163,-6.884331137028081
985,1985,dml,10.501090637016215,3.643040322741964,-6.858050314274252
986,1986,dml,9.652141544671096,8.351179253315218,-1.3009622913558785
987,1987,dml,11.075882721808552,0.8631654846878734,-10.212717237120678
988,1988,dml,18.516379996915436,6.241181091095357,-12.275198905820076
989,1989,dml,10.905199407244377,4.989992289691112,-5.915207117553265
990,1990,dml,11.624546378709018,6.8123971100275655,-4.812149268681453
991,1991,dml,15.89205230290936,6.00373348454552,-9.888318818363842
992,1992,dml,16.511907402709586,9.990485602564103,-6.5214218001454825
993,1993,dml,15.43852527183347,11.49670755729585,-3.941817714537621
994,1994,dml,14.536635021010524,-4.404733323638993,-18.94136834464952
995,1995,dml,15.718561878490894,3.345358103126232,-12.373203775364662
996,1996,dml,10.30154201916433,3.0660516652344625,-7.235490353929867
997,1997,dml,10.957673744542411,3.449068012137529,-7.508605732404883
998,1998,dml,14.053298039291716,0.1894665997099265,-13.86383143958179
999,1999,dml,20.709124138176207,-5.05172304411586,-25.760847182292068
1000,1900,dml,8.77811364113827,8.537284857708894,-0.2408287834293769
1001,1901,dml,9.007104003534128,8.512548270381677,-0.4945557331524508
1002,1902,dml,9.08003718641171,8.411850911346042,-0.6681862750656684
1003,1903,dml,8.96993279489871,8.388553906305251,-0.5813788885934592
1004,1904,dml,8.863535375520339,8.139464496517096,-0.7240708790032429
1005,1905,dml,9.326549876924243,8.12738450330072,-1.199165373623524
1006,1906,dml,8.573623400750117,7.775397803049462,-0.7982255977006547
1007,1907,dml,9.27566321331114,7.982191635448158,-1.2934715778629808
1008,1908,dml,8.583552192264094,7.7592816146228,-0.8242705776412933
1009,1909,dml,8.969274791008363,7.717922111249085,-1.251352679759278
1010,1910,dml,8.9480762227802,7.996500345938354,-0.9515758768418464
1011,1911,dml,8.59260511969175,7.0973619809345605,-1.49524313875719
1012,1912,dml,9.045120014699972,7.326649669806765,-1.7184703448932064
1013,1913,dml,8.767023621842801,7.71557462547397,-1.0514489963688316
1014,1914,dml,8.829604291694093,7.232481597214987,-1.597122694479106
1015,1915,dml,8.632860039031357,7.298371317941153,-1.334488721090204
1016,1916,dml,9.040700632324,7.205287416142177,-1.8354132161818215
1017,1917,dml,8.783345685227573,7.180527579763236,-1.602818105464337
1018,1918,dml,8.736217976443685,7.405684476375148,-1.3305335000685368
1019,1919,dml,9.40866384447289,6.807416979684111,-2.60124686478878
1020,1920,dml,8.89503896888846,7.465073582326865,-1.429965386561595
1021,1921,dml,9.02369320053027,7.358858553870379,-1.664834646659891
1022,1922,dml,9.376130343224688,7.235241570738971,-2.1408887724857166
1023,1923,dml,8.807267985372155,7.161761476463146,-1.6455065089090093
1024,1924,dml,8.97227898072347,7.041937409434725,-1.9303415712887448
1025,1925,dml,8.979502655056855,7.200298493904593,-1.7792041611522622
1026,1926,dml,8.826615114823658,6.871149367010733,-1.9554657478129256
1027,1927,dml,8.51229183018946,7.4760440827150205,-1.0362477474744392
1028,1928,dml,8.616638371031145,6.696755990286391,-1.9198823807447545
1029,1929,dml,9.035542222950024,7.237636576601253,-1.797905646348771
1030,1930,dml,9.199013303741712,7.187903088606649,-2.011110215135063
1031,1931,dml,9.32569554585972,6.936563302954426,-2.389132242905294
1032,1932,dml,8.866812188215919,7.652968337289427,-1.2138438509264915
1033,1933,dml,9.035605400691386,7.210101691500334,-1.825503709191052
1034,1934,dml,9.426737001427451,7.223552506505602,-2.2031844949218486
1035,1935,dml,8.973849796930367,6.446395017485881,-2.527454779444485
1036,1936,dml,9.07267442604449,6.22621645036294,-2.84645797568155
1037,1937,dml,9.266522797803844,7.882361627138644,-1.3841611706652008
1038,1938,dml,9.213985600807852,7.490914972013278,-1.7230706287945745
1039,1939,dml,9.544494797068436,6.855444523185833,-2.689050273882602
1040,1940,dml,9.164558210557042,7.565604715632686,-1.5989534949243556
1041,1941,dml,9.2632349653331,6.279179042735489,-2.9840559225976104
1042,1942,dml,9.102056953486276,6.305561518167563,-2.796495435318713
1043,1943,dml,9.67105311727471,7.374182429446189,-2.296870687828521
1044,1944,dml,8.795312524872868,7.029971526779982,-1.7653409980928858
1045,1945,dml,9.253234318825202,6.855891969797981,-2.3973423490272205
1046,1946,dml,9.093246550893024,7.831744327168976,-1.2615022237240483
1047,1947,dml,9.463800453322436,7.315569325601604,-2.1482311277208304
1048,1948,dml,9.003390071452367,7.236341713296751,-1.7670483581556162
1049,1949,dml,9.156693128410309,7.405667031740206,-1.7510260966701026
1050,1950,dml,9.259055696269453,7.194546939130847,-2.064508757138606
1051,1951,dml,9.667040798844065,7.18897979481606,-2.478061004028003
1052,1952,dml,9.591366675120012,6.743494771048964,-2.847871904071048
1053,1953,dml,9.361462468921593,8.650114986327711,-0.7113474825938813
1054,1954,dml,9.815309677609749,8.872386419070715,-0.9429232585390324
1055,1955,dml,10.195690479171242,9.69898119701289,-0.4967092821583527
1056,1956,dml,9.431420161387308,9.356230542230485,-0.0751896191568253
1057,1957,dml,9.679039867295833,8.35682685667426,-1.3222130106215708
1058,1958,dml,9.615526170523438,9.49192380318852,-0.123602367334918
1059,1959,dml,9.356607892499651,9.183878845027566,-0.1727290474720852
1060,1960,dml,9.798883398703683,8.723673984606176,-1.0752094140975093
1061,1961,dml,9.4867724765796,8.044751582587866,-1.4420208939917352
1062,1962,dml,10.20794584396265,9.126139116041044,-1.081806727921604
1063,1963,dml,9.958893702287511,8.282639898149428,-1.6762538041380832
1064,1964,dml,10.28635286379234,11.135508230545272,0.8491553667529317
1065,1965,dml,10.363366830382567,10.1452910263714,-0.2180758040111694
1066,1966,dml,10.590599788136933,10.274151914691783,-0.3164478734451457
1067,1967,dml,10.742953473710166,10.038141203873314,-0.704812269836852
1068,1968,dml,10.754900643239267,9.341596173404785,-1.4133044698344843
1069,1969,dml,11.340864615715978,10.782932048232952,-0.5579325674830251
1070,1970,dml,11.046555374525395,11.850546266224834,0.8039908916994367
1071,1971,dml,12.355427572357708,10.16982273344344,-2.1856048389142675
1072,1972,dml,10.981765171818788,10.342963222612363,-0.6388019492064245
1073,1973,dml,11.435256502588068,13.966012262366824,2.5307557597787547
1074,1974,dml,12.551915487812565,12.902753199089783,0.3508377112772187
1075,1975,dml,12.012650513961798,12.572199092235545,0.5595485782737466
1076,1976,dml,12.889184556413202,13.501176123799183,0.6119915673859833
1077,1977,dml,12.361838812243867,14.16624858760627,1.8044097753624035
1078,1978,dml,13.333212167323955,13.635463891980656,0.3022517246567009
1079,1979,dml,13.927991560164337,11.74322701479642,-2.184764545367914
1080,1980,dml,12.39502359235711,13.760091456778568,1.3650678644214589
1081,1981,dml,14.414933352943184,15.310952603293073,0.8960192503498856
1082,1982,dml,12.447403174733362,14.103222974675363,1.6558197999420037
1083,1983,dml,13.73964878670705,15.329797552985848,1.590148766278796
1084,1984,dml,16.078936062526505,17.414008138272997,1.335072075746492
1085,1985,dml,14.36732512842203,15.65243767223465,1.2851125438126196
1086,1986,dml,17.57250158551397,17.349629405530063,-0.2228721799839057
1087,1987,dml,15.046876224447756,16.214028668598296,1.1671524441505383
1088,1988,dml,17.63252687946947,16.13843386356087,-1.4940930159086
1089,1989,dml,14.152240809965162,14.995071125840932,0.8428303158757711
1090,1990,dml,14.60409883907644,17.429782693876668,2.8256838548002285
1091,1991,dml,15.995911360310677,17.981424015499112,1.985512655188435
1092,1992,dml,15.597714858134244,16.29855228219505,0.700837424060806
1093,1993,dml,17.69297733298083,16.48173427240962,-1.21124306057121
1094,1994,dml,17.965960169579642,17.31625788312561,-0.6497022864540334
1095,1995,dml,16.190735977033366,15.601309916254085,-0.5894260607792816
1096,1996,dml,19.623539982455256,18.7008951630809,-0.922644819374355
1097,1997,dml,17.81723857665564,17.780236361692957,-0.0370022149626834
1098,1998,dml,21.590577315920832,19.22067754809412,-2.3698997678267126
1099,1999,dml,21.53020115325184,21.18304671829708,-0.3471544349547599
1100,1900,dml,9.42484495503536,9.957826002191064,0.5329810471557046
1101,1901,dml,9.592487162612006,9.827821649007747,0.2353344863957414
1102,1902,dml,9.31317605583868,9.79912943574295,0.4859533799042701
1103,1903,dml,9.420927268705098,9.661737644153227,0.240810375448131
1104,1904,dml,9.329161061300198,9.716155970727051,0.3869949094268534
1105,1905,dml,9.430678509547006,9.592136284744432,0.1614577751974266
1106,1906,dml,9.341413220884174,9.602523416834725,0.2611101959505486
1107,1907,dml,9.353924399535668,9.480305288400608,0.12638088886494
1108,1908,dml,9.418814707669195,9.325591030703889,-0.0932236769653069
1109,1909,dml,9.244890649450529,9.386442524020367,0.141551874569842
1110,1910,dml,9.237381156900309,9.218289957172384,-0.0190911997279226
1111,1911,dml,9.295909645365178,9.245212651640797,-0.050696993724383
1112,1912,dml,9.309768592540872,9.19712152272381,-0.1126470698170631
1113,1913,dml,9.484874367039502,9.196116395759164,-0.2887579712803383
1114,1914,dml,9.30287711002842,9.162066582586228,-0.1408105274421913
1115,1915,dml,9.31394161036129,9.08173634770333,-0.2322052626579598
1116,1916,dml,9.35461251909639,9.055486492820242,-0.2991260262761486
1117,1917,dml,9.38783282744697,8.992465286809686,-0.3953675406372827
1118,1918,dml,9.267240705932402,9.04121793833284,-0.2260227675995612
1119,1919,dml,9.234281831618942,8.943063473603049,-0.2912183580158931
1120,1920,dml,9.273046093194788,8.842357209651388,-0.4306888835434002
1121,1921,dml,9.314182020846191,8.84210462499174,-0.4720773958544519
1122,1922,dml,9.330820452623412,8.878018656805262,-0.45280179581815
1123,1923,dml,9.297906916036416,8.857675236733316,-0.4402316793030998
1124,1924,dml,9.413119579835923,8.803950728355888,-0.6091688514800371
1125,1925,dml,9.321698162694172,8.748038880253906,-0.573659282440266
1126,1926,dml,9.33778796078659,8.812035903284666,-0.5257520575019239
1127,1927,dml,9.412740077673575,8.777181261387302,-0.6355588162862755
1128,1928,dml,9.503186026552894,8.822175345061376,-0.681010681491518
1129,1929,dml,9.36557805059219,8.751558685833166,-0.6140193647590237
1130,1930,dml,9.260994367984596,8.914459597996462,-0.3465347699881338
1131,1931,dml,9.483364266910112,8.836163836397011,-0.6472004305131023
1132,1932,dml,9.252978459877076,8.736159373763556,-0.5168190861135216
1133,1933,dml,9.365624423257318,8.840287301679899,-0.5253371215774187
1134,1934,dml,9.375147449053149,8.782334234008642,-0.5928132150445062
1135,1935,dml,9.46548909222158,8.853301554555902,-0.6121875376656778
1136,1936,dml,9.604640616670038,9.030711204093532,-0.573929412576506
1137,1937,dml,9.35910398545663,8.79371684584119,-0.5653871396154386
1138,1938,dml,9.418205677006291,8.847259424722413,-0.5709462522838802
1139,1939,dml,9.518105376467346,9.011032856450706,-0.5070725200166404
1140,1940,dml,9.585464762881283,9.165400281766791,-0.420064481114494
1141,1941,dml,9.440360282788518,9.085992367289943,-0.3543679154985746
1142,1942,dml,9.511222708884493,9.291593935531129,-0.2196287733533655
1143,1943,dml,9.548818804563265,9.24120740355202,-0.3076114010112434
1144,1944,dml,9.628042018432884,9.200182460829057,-0.4278595576038277
1145,1945,dml,9.508985919994128,9.210124137550196,-0.2988617824439306
1146,1946,dml,9.572165089529816,9.32732654066852,-0.2448385488612938
1147,1947,dml,9.624591012299598,9.44700162913321,-0.1775893831663886
1148,1948,dml,9.75416317331763,9.579037854581996,-0.1751253187356347
1149,1949,dml,9.781842230159782,9.505026546617191,-0.2768156835425905
1150,1950,dml,9.879954376054547,9.819743839113675,-0.0602105369408718
1151,1951,dml,9.84299119921634,9.69768917974394,-0.1453020194723997
1152,1952,dml,9.851730695299343,9.810633183846434,-0.041097511452909
1153,1953,dml,9.933149261697944,10.033664339495154,0.1005150777972083
1154,1954,dml,9.90780552630335,10.003762957245362,0.0959574309420112
1155,1955,dml,10.094197376583525,10.051756077012818,-0.0424412995707061
1156,1956,dml,10.308465956754889,10.233473021478352,-0.0749929352765352
1157,1957,dml,10.31842267840336,10.337524456613624,0.0191017782102633
1158,1958,dml,10.084431857979968,10.386642626748165,0.3022107687681981
1159,1959,dml,10.237552236459049,10.713246555155568,0.4756943186965188
1160,1960,dml,10.573806096835614,10.797812123305013,0.2240060264693966
1161,1961,dml,10.324353777567753,10.598165888041546,0.2738121104737931
1162,1962,dml,10.379526299153286,10.906254769893051,0.5267284707397675
1163,1963,dml,10.522190338839335,10.91923821979684,0.3970478809575031
1164,1964,dml,10.57741144936778,11.068735110929367,0.491323661561589
1165,1965,dml,10.453072250893252,10.957890964612933,0.5048187137196791
1166,1966,dml,10.849557047856267,11.299374204163078,0.4498171563068087
1167,1967,dml,10.862211711539294,11.446753729465712,0.5845420179264185
1168,1968,dml,11.036661589659234,11.59197062226262,0.555309032603386
1169,1969,dml,11.16919097174822,11.771491228325509,0.602300256577287
1170,1970,dml,11.454589794497668,11.927759976887884,0.4731701823902146
1171,1971,dml,11.433080214275416,12.246649607267322,0.8135693929919068
1172,1972,dml,11.67074275851379,12.475628065418896,0.8048853069051081
1173,1973,dml,11.598080260298362,12.599403660841611,1.0013234005432494
1174,1974,dml,12.1727517845725,12.78611695925343,0.613365174680931
1175,1975,dml,12.137634567940262,12.873389049626196,0.7357544816859338
1176,1976,dml,12.129668657398698,13.206578531814191,1.0769098744154952
1177,1977,dml,12.762877542789184,13.24012040103755,0.477242858248367
1178,1978,dml,12.418698497285312,13.184480511180212,0.7657820138948992
1179,1979,dml,12.902752581416662,13.64871195634464,0.7459593749279776
1180,1980,dml,13.01760369305386,13.890121362072252,0.8725176690183911
1181,1981,dml,12.961695733203957,14.027591434852418,1.0658957016484631
1182,1982,dml,12.979568999756236,14.057932164725868,1.0783631649696304
1183,1983,dml,13.52327752288958,14.388964600355578,0.8656870774659975
1184,1984,dml,13.963373892868548,14.68768471803479,0.724310825166242
1185,1985,dml,14.849940474060404,15.016300837184604,0.1663603631242001
1186,1986,dml,14.0654872683821,14.756206256116124,0.6907189877340247
1187,1987,dml,14.815180932980342,15.102217427519948,0.2870364945396062
1188,1988,dml,15.3971796877422,15.449426915338767,0.0522472275965686
1189,1989,dml,16.027757597196008,15.615997749520533,-0.4117598476754747
1190,1990,dml,15.670894620163422,15.792625138510928,0.1217305183475065
1191,1991,dml,16.3055412993588,16.178532211005642,-0.1270090883531587
1192,1992,dml,18.31454360210935,16.669612261961007,-1.644931340148343
1193,1993,dml,18.306691444569065,17.3269630280951,-0.9797284164739644
1194,1994,dml,18.283428848523933,17.292670024028883,-0.9907588244950496
1195,1995,dml,19.235735762608137,17.52043092362529,-1.7153048389828456
